时间,最高值,最低值,TRUE/FALSE,压强差值,匹配压强值,腔体编号,压强值_1,压强值_2,压强值_3,压强值_4,压强值_5,压强值_6,压强值_7,压强值_8,压强值_9,压强值_10,压强值_11,压强值_12,压强值_13,压强值_14,压强值_15,压强值_16,压强值_17,压强值_18,压强值_19,压强值_20,压强值_21,压强值_22,压强值_23,压强值_24,压强值_25,压强值_26,压强值_27,压强值_28,压强值_29,压强值_30,压强值_31,压强值_32,压强值_33,压强值_34,压强值_35,压强值_36,压强值_37,压强值_38,压强值_39
2025-03-28 10:50:08,-692.528,-690.249,True,2.279,-692.53,18,-692.53,-692.53,-692.53,-692.53,-691.77,-691.77,-691.77,-691.77,-691.3,-691.3,-691.3,-691.3,-691.3,-691.3,-690.97,-690.97,-690.97,-690.97,-690.68,-690.68,-690.68,-690.68,-690.5,-690.5,-690.5,-690.5,-690.5,-690.5,-690.36,-690.36,-690.36,-690.36,-690.25,-690.25,-690.25,-690.25,-690.25,-690.25,-182.98
2025-03-28 10:50:09,-668.945,-667.462,True,1.483,-668.95,19,-668.55,-668.55,-668.55,-668.55,-668.29,-668.29,-668.29,-668.29,-668.08,-668.08,-668.08,-668.08,-668.08,-668.08,-667.93,-667.93,-667.93,-667.93,-667.75,-667.75,-667.75,-667.75,-667.75,-667.61,-667.61,-667.61,-667.61,-667.61,-667.46,-667.46,-667.46,-667.46,-15.55,-15.55,-15.55,-15.55,-15.55,-1.99,-1.99
2025-03-28 10:50:09,-697.844,-692.021,True,5.823,-697.84,20,-694.59,-694.59,-694.59,-694.59,-693.94,-693.94,-693.94,-693.94,-693.94,-693.94,-693.5,-693.5,-693.5,-693.5,-693.11,-693.11,-693.11,-693.11,-693.11,-692.78,-692.78,-692.78,-692.78,-692.49,-692.49,-692.49,-692.49,-692.49,-692.49,-692.24,-692.24,-692.24,-692.24,-692.24,-692.24,-692.02,-692.02,-692.02,-692.02
2025-03-28 10:50:10,-0.253,-0.289,False,-0.036,-0.25,21,-0.25,-0.25,-0.25,-0.29,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-21.01,-21.01,-21.01,-21.01,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.29,-0.29,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25
2025-03-28 10:50:10,-665.039,-660.229,True,4.811,-665.04,22,-665.04,-662.47,-662.47,-662.47,-662.47,-661.64,-661.64,-661.64,-661.64,-661.17,-661.17,-661.17,-661.17,-661.17,-661.17,-660.88,-660.88,-660.88,-660.88,-660.88,-660.66,-660.66,-660.66,-660.66,-660.66,-660.48,-660.48,-660.48,-660.48,-660.37,-660.37,-660.37,-660.37,-660.37,-660.37,-660.23,-660.23,-660.23,-660.23
2025-03-28 10:50:10,-682.039,-679.868,True,2.17,-682.04,23,-681.21,-681.21,-680.81,-680.81,-680.81,-680.81,-680.52,-680.52,-680.52,-680.52,-680.3,-680.3,-680.3,-680.3,-680.3,-680.3,-680.12,-680.12,-680.12,-680.12,-680.01,-680.01,-680.01,-680.01,-680.01,-680.01,-679.87,-679.87,-679.87,-679.87,-679.76,-679.76,-679.76,-679.76,-679.76,-679.76,-2.21,-2.21,-2.21
2025-03-28 10:50:11,-679.868,-675.13,True,4.738,-679.87,24,-679.87,-679.87,-678.1,-678.1,-678.1,-678.1,-677.12,-677.12,-677.12,-677.12,-677.12,-677.12,-676.47,-676.47,-676.47,-676.47,-675.96,-675.96,-675.96,-675.96,-675.96,-675.96,-675.64,-675.64,-675.64,-675.64,-675.38,-675.38,-675.38,-675.38,-675.38,-675.38,-675.13,-675.13,-675.13,-675.13,-632.41,-632.41,-632.41
2025-03-28 10:50:12,-660.12,-656.973,True,3.147,-660.12,25,-659.29,-659.29,-658.67,-658.67,-658.67,-658.67,-658.67,-658.2,-658.2,-658.2,-658.2,-658.2,-658.2,-657.84,-657.84,-657.84,-657.84,-657.52,-657.52,-657.52,-657.52,-657.52,-657.23,-657.23,-657.23,-657.23,-657.23,-656.97,-656.97,-656.97,-656.97,-263.56,-263.56,-263.56,-263.56,-263.56,-7.67,-7.67,-7.67
2025-03-28 10:50:12,-509.404,-499.023,False,10.381,-509.4,1,-509.4,-509.4,-509.4,-504.67,-504.67,-504.67,-504.67,-502.39,-502.39,-502.39,-502.39,-502.39,-502.39,-501.12,-501.12,-501.12,-501.12,-500.36,-500.36,-500.36,-500.36,-500.36,-499.82,-499.82,-499.82,-499.82,-499.82,-499.39,-499.39,-499.39,-499.39,-499.02,-499.02,-499.02,-499.02,-499.02,-499.02,-50.24,-50.24
2025-03-28 10:50:13,-654.297,-652.669,True,1.628,-654.3,2,-653.68,-653.68,-653.68,-653.28,-653.28,-653.28,-653.28,-653.07,-653.07,-653.07,-653.07,-653.07,-653.07,-652.92,-652.92,-652.92,-652.92,-652.81,-652.81,-652.81,-652.81,-652.81,-652.81,-652.74,-652.74,-652.74,-652.74,-652.67,-652.67,-652.67,-652.67,-5.46,-5.46,-5.46,-5.46,-5.46,-5.46,-1.63,-1.63
2025-03-28 10:50:13,-689.996,-685.692,True,4.304,-690.0,3,-687.79,-687.79,-687.79,-687.79,-687.79,-687.21,-687.21,-687.21,-687.21,-686.74,-686.74,-686.74,-686.74,-686.74,-686.45,-686.45,-686.45,-686.45,-686.45,-686.23,-686.23,-686.23,-686.23,-686.02,-686.02,-686.02,-686.02,-685.84,-685.84,-685.84,-685.84,-685.84,-685.84,-685.69,-685.69,-685.69,-685.69,-0.83,-0.83
2025-03-28 10:50:13,-650.608,-645.797,True,4.811,-650.61,4,-650.61,-650.61,-650.61,-650.61,-650.61,-648.8,-648.8,-648.8,-648.8,-648.04,-648.04,-648.04,-648.04,-648.04,-647.42,-647.42,-647.42,-647.42,-647.42,-647.03,-647.03,-647.03,-647.03,-646.63,-646.63,-646.63,-646.63,-646.63,-646.3,-646.3,-646.3,-646.3,-646.3,-646.05,-646.05,-646.05,-646.05,-646.05,-645.8
2025-03-28 10:50:14,-647.714,-643.229,True,4.485,-647.71,5,-646.48,-646.48,-646.48,-646.48,-645.83,-645.83,-645.83,-645.83,-645.83,-645.25,-645.25,-645.25,-645.25,-645.25,-645.25,-645.25,-644.82,-644.82,-644.39,-644.39,-644.39,-644.39,-644.39,-644.39,-644.39,-643.99,-643.99,-643.99,-643.99,-643.99,-643.63,-643.63,-643.63,-643.63,-643.23,-643.23,-643.23,-643.23,-643.23
2025-03-28 10:50:14,-684.896,-681.46,True,3.436,-684.9,6,-683.27,-683.27,-683.27,-683.27,-683.27,-683.27,-682.8,-682.8,-682.8,-682.8,-682.4,-682.4,-682.4,-682.4,-682.4,-682.04,-682.04,-682.04,-682.04,-682.04,-681.75,-681.75,-681.75,-681.75,-681.46,-681.46,-681.46,-681.46,-681.46,-681.46,-681.21,-681.21,-681.21,-681.21,-2.79,-2.79,-2.79,-2.79,-2.79
2025-03-28 10:50:15,-683.63,-679.434,True,4.196,-683.63,7,-682.33,-682.33,-682.33,-682.33,-682.33,-682.33,-681.57,-681.57,-681.57,-681.57,-681.57,-680.7,-680.7,-680.7,-680.7,-680.16,-680.16,-680.16,-680.16,-680.16,-679.83,-679.83,-679.83,-679.83,-679.83,-679.62,-679.62,-679.62,-679.62,-679.62,-679.43,-679.43,-679.43,-679.43,-678.39,-678.39,-678.39,-678.39,-678.39
2025-03-28 10:50:15,-644.242,-640.408,True,3.834,-644.24,8,-643.16,-642.54,-642.54,-642.54,-642.54,-642.54,-642.54,-642.04,-642.04,-642.04,-642.04,-641.6,-641.6,-641.6,-641.6,-641.17,-641.17,-641.17,-641.17,-641.17,-641.17,-640.77,-640.77,-640.77,-640.77,-640.41,-640.41,-640.41,-640.41,-412.15,-412.15,-412.15,-412.15,-412.15,-412.15,-1.59,-1.59,-1.59,-1.59
2025-03-28 10:50:16,-654.044,-649.884,True,4.159,-654.04,10,-650.9,-650.9,-650.9,-650.54,-650.54,-650.35,-650.35,-650.35,-650.35,-650.35,-650.21,-650.21,-650.21,-650.21,-650.1,-650.1,-650.1,-650.03,-650.03,-650.03,-650.03,-650.03,-649.96,-649.96,-649.96,-649.88,-649.88,-649.88,-649.88,-353.48,-353.48,-353.48,-353.48,0.0,0.0,0.0,0.0,0.0,-3.11
2025-03-28 10:50:17,-628.255,-625.543,True,2.713,-628.26,11,-626.81,-626.81,-626.81,-626.41,-626.41,-626.41,-626.41,-626.19,-626.19,-626.19,-626.05,-626.05,-626.05,-626.05,-625.94,-625.94,-625.94,-625.94,-625.83,-625.83,-625.83,-625.83,-625.76,-625.76,-625.76,-625.76,-625.65,-625.65,-625.65,-625.54,-625.54,-625.54,-625.54,-606.77,-606.77,-606.77,-606.77,-606.77,0.0
2025-03-28 10:50:17,-647.389,-644.821,True,2.568,-647.39,12,-645.72,-645.51,-645.51,-645.51,-645.33,-645.33,-645.33,-645.33,-645.33,-645.22,-645.22,-645.22,-645.07,-645.07,-645.07,-645.07,-645.0,-645.0,-645.0,-645.0,-645.0,-644.89,-644.89,-644.89,-644.89,-644.82,-644.82,-644.82,-644.82,-644.75,-644.75,-644.75,-644.75,-0.58,-0.58,-0.58,-1.37,-1.37,-1.37
2025-03-28 10:50:18,-664.677,-662.109,True,2.568,-664.68,13,-664.68,-664.1,-664.1,-664.1,-664.1,-663.7,-663.7,-663.7,-663.7,-663.38,-663.38,-663.38,-663.38,-663.38,-663.09,-663.09,-662.83,-662.83,-662.83,-662.83,-662.83,-662.83,-662.58,-662.58,-662.58,-662.36,-662.36,-662.36,-662.36,-662.11,-662.11,-662.11,-662.11,-661.89,-661.89,-661.89,-661.89,-0.25,-0.25
2025-03-28 10:50:18,-558.16,-554.29,False,3.87,-558.16,14,-556.03,-556.03,-556.03,-556.03,-555.63,-555.63,-555.63,-555.63,-555.37,-555.37,-555.37,-555.37,-555.16,-555.16,-555.16,-554.98,-554.98,-554.98,-554.98,-554.72,-554.72,-554.72,-554.72,-554.47,-554.47,-554.47,-554.47,-554.47,-554.47,-554.29,-554.29,-554.29,-0.14,-0.14,-0.14,-0.14,-0.51,-0.51,-0.51
2025-03-28 10:50:19,-663.484,-661.856,True,1.628,-663.48,15,-662.87,-662.87,-662.87,-662.87,-662.62,-662.62,-662.62,-662.62,-662.4,-662.4,-662.4,-662.4,-662.25,-662.25,-662.25,-662.25,-662.11,-662.11,-662.11,-662.11,-662.07,-662.07,-662.07,-662.07,-662.07,-661.96,-661.96,-661.96,-661.96,-661.89,-661.89,-661.89,-661.86,-661.86,-661.86,-661.86,-1.01,-1.01,-1.01
2025-03-28 10:50:19,-672.201,-670.175,True,2.026,-672.2,16,-670.86,-670.86,-670.65,-670.65,-670.65,-670.65,-670.65,-670.65,-670.54,-670.54,-670.43,-670.43,-670.43,-670.43,-670.43,-670.36,-670.36,-670.36,-670.36,-670.28,-670.28,-670.28,-670.28,-670.21,-670.21,-670.21,-670.21,-670.17,-670.17,-670.17,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-4.2,-4.2,-4.38
2025-03-28 10:50:20,-661.169,-659.324,True,1.845,-661.17,17,-660.63,-660.63,-660.63,-660.3,-660.3,-660.3,-660.3,-660.3,-660.08,-660.08,-660.08,-660.08,-659.87,-659.87,-659.87,-659.72,-659.72,-659.72,-659.72,-659.72,-659.61,-659.61,-659.61,-659.51,-659.51,-659.51,-659.51,-659.4,-659.4,-659.4,-659.4,-659.32,-659.32,-659.32,-659.32,-659.32,0.0,0.0,0.0
2025-03-28 10:50:20,-699.508,-696.832,True,2.676,-699.51,18,-699.51,-699.51,-699.51,-698.57,-698.57,-698.57,-698.57,-698.57,-698.57,-698.06,-698.06,-698.06,-698.06,-697.63,-697.63,-697.63,-697.63,-697.63,-697.63,-697.37,-697.37,-697.37,-697.37,-697.12,-697.12,-697.12,-697.12,-697.12,-697.12,-696.98,-696.98,-696.98,-696.98,-696.98,-696.83,-696.83,-696.83,-696.83,-696.76
2025-03-28 10:50:21,-674.407,-672.743,True,1.664,-674.41,19,-673.86,-673.86,-673.86,-673.86,-673.86,-673.61,-673.61,-673.61,-673.61,-673.61,-673.36,-673.36,-673.36,-673.36,-673.21,-673.21,-673.21,-673.21,-673.21,-673.0,-673.0,-673.0,-673.0,-673.0,-672.89,-672.89,-672.89,-672.89,-672.74,-672.74,-672.74,-672.74,-672.74,-656.76,-656.76,-656.76,-656.76,-656.76,-3.07
2025-03-28 10:50:21,-702.257,-699.544,True,2.713,-702.26,20,-701.06,-701.06,-701.06,-701.06,-700.7,-700.7,-700.7,-700.7,-700.7,-700.7,-700.34,-700.34,-700.34,-700.34,-700.05,-700.05,-700.05,-700.05,-699.8,-699.8,-699.8,-699.8,-699.8,-699.8,-699.54,-699.54,-699.54,-699.54,-699.54,-699.54,-316.44,-316.44,-316.44,-316.44,-1.52,-1.52,-1.52,-1.52,-3.62
2025-03-28 10:50:22,-0.253,-0.253,False,0.0,-0.25,21,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25,-0.25,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.25,-0.25,-0.25,-0.25,-0.29,-0.29,-0.29,-0.29
2025-03-28 10:50:22,-670.537,-663.014,True,7.523,-670.54,22,-670.54,-670.54,-665.65,-665.65,-665.65,-665.65,-664.57,-664.57,-664.57,-664.57,-664.03,-664.03,-664.03,-664.03,-664.03,-664.03,-663.7,-663.7,-663.7,-663.7,-663.45,-663.45,-663.45,-663.45,-663.45,-663.27,-663.27,-663.27,-663.27,-663.27,-663.12,-663.12,-663.12,-663.12,-663.12,-663.01,-663.01,-663.01,-663.01
2025-03-28 10:50:23,-693.07,-690.14,True,2.93,-693.07,23,-691.73,-691.26,-691.26,-691.26,-691.26,-691.26,-691.26,-690.97,-690.97,-690.97,-690.97,-690.72,-690.72,-690.72,-690.72,-690.72,-690.72,-690.57,-690.57,-690.57,-690.57,-690.43,-690.43,-690.43,-690.43,-690.43,-690.28,-690.28,-690.28,-690.28,-690.28,-690.14,-690.14,-690.14,-690.14,-690.14,-2.24,-2.24,-2.24
2025-03-28 10:50:23,-681.966,-676.143,True,5.823,-681.97,24,-681.97,-681.97,-681.97,-679.65,-679.65,-679.65,-679.65,-679.65,-678.53,-678.53,-678.53,-678.53,-678.53,-677.77,-677.77,-677.77,-677.77,-677.26,-677.26,-677.26,-677.26,-677.26,-676.87,-676.87,-676.87,-676.87,-676.58,-676.58,-676.58,-676.58,-676.58,-676.58,-676.32,-676.32,-676.32,-676.32,-676.14,-676.14,-676.14
2025-03-28 10:50:24,-657.227,-653.718,True,3.508,-657.23,25,-656.11,-656.11,-656.11,-655.45,-655.45,-655.45,-655.45,-655.45,-655.02,-655.02,-655.02,-655.02,-654.62,-654.62,-654.62,-654.62,-654.62,-654.62,-654.3,-654.3,-654.3,-654.3,-654.01,-654.01,-654.01,-654.01,-654.01,-654.01,-653.72,-653.72,-653.72,-653.72,-653.47,-653.47,-653.47,-653.47,-7.45,-7.45,-7.45
2025-03-28 10:50:24,-518.265,-505.859,False,12.406,-518.27,1,-518.27,-518.27,-518.27,-518.27,-512.44,-512.44,-512.44,-512.44,-509.58,-509.58,-509.58,-509.58,-509.58,-509.58,-508.14,-508.14,-508.14,-508.14,-507.27,-507.27,-507.27,-507.27,-506.69,-506.69,-506.69,-506.69,-506.69,-506.69,-506.22,-506.22,-506.22,-506.22,-506.22,-505.86,-505.86,-505.86,-505.86,-504.59,-504.59
2025-03-28 10:50:25,-649.957,-647.859,True,2.098,-649.96,2,-649.02,-649.02,-649.02,-649.02,-648.58,-648.58,-648.58,-648.58,-648.33,-648.33,-648.33,-648.33,-648.33,-648.15,-648.15,-648.15,-648.15,-648.15,-648.15,-648.04,-648.04,-648.04,-648.04,-647.93,-647.93,-647.93,-647.93,-647.93,-647.93,-647.86,-647.86,-647.86,-647.86,-549.66,-549.66,-549.66,-549.66,-0.51,-0.51
2025-03-28 10:50:25,-689.598,-687.03,True,2.568,-689.6,3,-688.51,-688.51,-688.51,-688.51,-688.51,-688.08,-688.08,-688.08,-688.08,-687.72,-687.72,-687.72,-687.72,-687.72,-687.46,-687.46,-687.46,-687.46,-687.46,-687.25,-687.25,-687.25,-687.25,-687.03,-687.03,-687.03,-687.03,-687.03,-164.1,-164.1,-164.1,-164.1,-164.1,-1.48,-1.48,-1.48,-1.48,-3.29,-3.29
2025-03-28 10:50:26,-646.448,-643.302,True,3.147,-646.45,4,-646.45,-645.62,-645.62,-645.62,-645.62,-645.04,-645.04,-645.04,-645.04,-644.57,-644.57,-644.57,-644.57,-644.57,-644.17,-644.17,-644.17,-644.17,-644.17,-643.81,-643.81,-643.81,-643.81,-643.81,-643.55,-643.55,-643.55,-643.55,-643.3,-643.3,-643.3,-643.3,-643.3,-643.3,-11.28,-11.28,-11.28,-11.28,-0.04
2025-03-28 10:50:26,-645.11,-639.25,True,5.859,-645.11,5,-645.11,-642.58,-642.58,-642.58,-642.58,-641.89,-641.89,-641.89,-641.89,-641.89,-641.31,-641.31,-641.31,-641.31,-640.84,-640.84,-640.84,-640.84,-640.84,-640.41,-640.41,-640.41,-640.41,-640.41,-639.97,-639.97,-639.97,-639.97,-639.61,-639.61,-639.61,-639.61,-639.61,-639.61,-639.61,-639.25,-639.25,-639.25,-639.25
2025-03-28 10:50:27,-682.111,-677.951,True,4.159,-682.11,6,-679.87,-679.87,-679.87,-679.87,-679.87,-679.87,-679.4,-679.4,-679.4,-679.4,-679.0,-679.0,-679.0,-679.0,-679.0,-679.0,-678.71,-678.71,-678.71,-678.71,-678.39,-678.39,-678.39,-678.39,-678.39,-678.17,-678.17,-678.17,-678.17,-678.17,-678.17,-677.95,-677.95,-677.95,-677.95,-2.89,-2.89,-2.89,-2.89
2025-03-28 10:50:27,-689.417,-684.317,True,5.1,-689.42,7,-689.42,-689.42,-687.46,-687.46,-687.46,-687.46,-686.63,-686.63,-686.63,-686.63,-685.84,-685.84,-685.84,-685.84,-685.84,-685.84,-685.26,-685.26,-685.26,-685.26,-684.9,-684.9,-684.9,-684.9,-684.9,-684.64,-684.64,-684.64,-684.64,-684.64,-684.64,-684.43,-684.43,-684.43,-684.43,-684.32,-684.32,-684.32,-684.32
2025-03-28 10:50:28,-637.008,-632.487,True,4.521,-637.01,8,-635.56,-634.91,-634.91,-634.91,-634.91,-634.91,-634.4,-634.4,-634.4,-634.4,-634.4,-633.93,-633.93,-633.93,-633.93,-633.57,-633.57,-633.57,-633.57,-633.57,-633.57,-633.17,-633.17,-633.17,-633.17,-632.81,-632.81,-632.81,-632.81,-632.81,-632.81,-632.49,-632.49,-632.49,-632.49,-632.49,-1.66,-1.66,-1.66
2025-03-28 10:50:29,-660.12,-657.733,True,2.387,-660.12,10,-659.0,-658.53,-658.53,-658.53,-658.53,-658.28,-658.28,-658.28,-658.28,-658.28,-658.28,-658.13,-658.13,-658.13,-658.02,-658.02,-658.02,-658.02,-657.95,-657.95,-657.95,-657.95,-657.84,-657.84,-657.84,-657.84,-657.77,-657.77,-657.77,-657.77,-657.73,-657.73,-657.73,-657.73,-657.73,0.0,0.0,-1.88,-1.88
2025-03-28 10:50:29,-643.41,-641.855,True,1.555,-643.41,11,-643.41,-643.41,-643.41,-642.9,-642.9,-642.9,-642.9,-642.69,-642.69,-642.69,-642.69,-642.51,-642.51,-642.51,-642.51,-642.36,-642.36,-642.36,-642.25,-642.25,-642.25,-642.25,-642.14,-642.14,-642.14,-642.14,-642.07,-642.07,-642.07,-642.07,-641.93,-641.93,-641.93,-641.93,-641.93,-641.85,-641.85,-641.85,-641.85
2025-03-28 10:50:30,-647.678,-646.231,True,1.447,-647.68,12,-647.24,-647.03,-647.03,-647.03,-647.03,-646.85,-646.85,-646.85,-646.85,-646.7,-646.7,-646.7,-646.7,-646.59,-646.59,-646.59,-646.48,-646.48,-646.48,-646.48,-646.38,-646.38,-646.38,-646.38,-646.38,-646.38,-646.3,-646.3,-646.3,-646.3,-646.23,-646.23,-646.23,-0.72,-0.72,-0.72,-0.72,-0.51,-0.51
2025-03-28 10:50:30,-666.558,-663.592,True,2.966,-666.56,13,-666.56,-666.56,-665.87,-665.87,-665.87,-665.44,-665.44,-665.44,-665.44,-665.11,-665.11,-665.11,-665.11,-664.82,-664.82,-664.82,-664.82,-664.82,-664.53,-664.53,-664.53,-664.53,-664.32,-664.32,-664.32,-664.32,-664.06,-664.06,-664.06,-664.06,-663.81,-663.81,-663.81,-663.81,-663.59,-663.59,-663.59,-1.27,-1.27
2025-03-28 10:50:31,-561.813,-557.039,False,4.774,-561.81,14,-559.06,-559.06,-559.06,-559.06,-559.06,-558.63,-558.63,-558.63,-558.38,-558.38,-558.38,-558.38,-558.09,-558.09,-558.09,-558.09,-557.83,-557.83,-557.83,-557.83,-557.65,-557.65,-557.65,-557.65,-557.36,-557.36,-557.36,-557.36,-557.36,-557.04,-557.04,-557.04,-557.04,-5.75,-5.75,-5.75,-5.75,-0.29,-0.29
2025-03-28 10:50:31,-663.086,-661.097,True,1.989,-663.09,15,-663.09,-662.25,-662.25,-662.25,-662.25,-661.93,-661.93,-661.93,-661.93,-661.71,-661.71,-661.71,-661.71,-661.57,-661.57,-661.57,-661.42,-661.42,-661.42,-661.42,-661.42,-661.42,-661.31,-661.31,-661.31,-661.31,-661.24,-661.24,-661.24,-661.17,-661.17,-661.17,-661.17,-661.1,-661.1,-661.1,-661.1,-25.64,-25.64
2025-03-28 10:50:32,-669.162,-666.522,True,2.64,-669.16,16,-667.21,-667.21,-667.21,-667.03,-667.03,-667.03,-667.03,-666.88,-666.88,-666.88,-666.88,-666.88,-666.78,-666.78,-666.78,-666.78,-666.7,-666.7,-666.7,-666.7,-666.63,-666.63,-666.63,-666.63,-666.56,-666.56,-666.56,-666.52,-666.52,-666.52,-666.52,-140.23,-140.23,-140.23,-140.23,-140.23,-3.15,-3.15,-3.15
2025-03-28 10:50:32,-670.79,-668.475,True,2.315,-670.79,17,-669.96,-669.96,-669.96,-669.6,-669.6,-669.6,-669.6,-669.34,-669.34,-669.34,-669.34,-669.34,-669.16,-669.16,-669.16,-669.16,-668.95,-668.95,-668.95,-668.95,-668.84,-668.84,-668.84,-668.84,-668.69,-668.69,-668.69,-668.69,-668.69,-668.58,-668.58,-668.48,-668.48,-668.48,-668.48,-668.48,-234.85,-234.85,-234.85
2025-03-28 10:50:33,-696.506,-692.889,True,3.617,-696.51,18,-696.51,-696.51,-696.51,-696.51,-696.51,-695.02,-695.02,-695.02,-695.02,-694.37,-694.37,-694.37,-694.37,-694.37,-693.87,-693.87,-693.87,-693.87,-693.87,-693.87,-693.54,-693.54,-693.54,-693.54,-693.32,-693.32,-693.32,-693.32,-693.32,-693.11,-693.11,-693.11,-693.11,-693.11,-693.0,-693.0,-693.0,-693.0,-692.89
2025-03-28 10:50:33,-682.075,-679.977,True,2.098,-682.07,19,-681.28,-681.28,-681.28,-681.28,-681.28,-681.28,-680.95,-680.95,-680.95,-680.95,-680.7,-680.7,-680.7,-680.7,-680.52,-680.52,-680.52,-680.52,-680.52,-680.52,-680.34,-680.34,-680.34,-680.34,-680.23,-680.23,-680.23,-680.23,-680.09,-680.09,-680.09,-680.09,-680.09,-680.09,-679.98,-679.98,-679.98,-679.98,-679.98
2025-03-28 10:50:34,-692.708,-689.489,True,3.219,-692.71,20,-691.26,-691.26,-691.26,-691.26,-691.26,-691.26,-690.83,-690.83,-690.83,-690.83,-690.5,-690.5,-690.5,-690.5,-690.5,-690.5,-690.18,-690.18,-690.18,-690.18,-689.92,-689.92,-689.92,-689.92,-689.92,-689.71,-689.71,-689.71,-689.71,-689.71,-689.49,-689.49,-689.49,-689.49,-1.3,-1.3,-1.3,-1.3,-1.3
2025-03-28 10:50:34,-0.289,-0.289,False,0.0,-0.29,21,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.22,-0.22,-0.22,-0.22,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-20.91,-20.91,-20.91,-20.91,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29
2025-03-28 10:50:34,-667.173,-663.99,True,3.183,-667.17,22,-665.73,-665.08,-665.08,-665.08,-665.08,-665.08,-664.71,-664.71,-664.71,-664.71,-664.71,-664.46,-664.46,-664.46,-664.46,-664.46,-664.46,-664.28,-664.28,-664.28,-664.28,-664.1,-664.1,-664.1,-664.1,-664.1,-664.1,-663.99,-663.99,-663.99,-663.99,-481.41,-481.41,-481.41,-481.41,-0.76,-0.76,-0.76,-0.76
2025-03-28 10:50:35,-697.7,-695.927,True,1.772,-697.7,23,-697.7,-697.7,-697.7,-697.08,-697.08,-697.08,-697.08,-696.76,-696.76,-696.76,-696.76,-696.76,-696.76,-696.54,-696.54,-696.54,-696.54,-696.33,-696.33,-696.33,-696.33,-696.33,-696.14,-696.14,-696.14,-696.14,-696.14,-696.04,-696.04,-696.04,-696.04,-695.93,-695.93,-695.93,-695.93,-695.93,-695.93,-11.0,-11.0
2025-03-28 10:50:35,-683.232,-675.709,True,7.523,-683.23,24,-683.23,-683.23,-683.23,-679.51,-679.51,-679.51,-679.51,-679.51,-678.24,-678.24,-678.24,-678.24,-678.24,-678.24,-677.45,-677.45,-677.45,-677.45,-676.87,-676.87,-676.87,-676.87,-676.47,-676.47,-676.47,-676.47,-676.47,-676.11,-676.11,-676.11,-676.11,-676.11,-675.89,-675.89,-675.89,-675.89,-675.89,-675.71,-675.71
2025-03-28 10:50:36,-658.927,-654.405,True,4.521,-658.93,25,-657.12,-657.12,-657.12,-657.12,-656.47,-656.47,-656.47,-656.47,-655.92,-655.92,-655.92,-655.92,-655.92,-655.92,-655.53,-655.53,-655.53,-655.53,-655.2,-655.2,-655.2,-655.2,-654.88,-654.88,-654.88,-654.88,-654.88,-654.88,-654.62,-654.62,-654.62,-654.62,-654.41,-654.41,-654.41,-654.41,-654.41,-654.41,-7.52
2025-03-28 10:50:36,-510.598,-495.37,False,15.227,-510.6,1,-500.07,-500.07,-500.07,-500.07,-498.3,-498.3,-498.3,-498.3,-498.3,-497.29,-497.29,-497.29,-497.29,-497.29,-496.64,-496.64,-496.64,-496.64,-496.13,-496.13,-496.13,-496.13,-496.13,-495.7,-495.7,-495.7,-495.7,-495.7,-495.37,-495.37,-495.37,-495.37,-495.37,-0.47,-0.47,-0.47,-0.47,-5.82,-5.82
2025-03-28 10:50:37,-647.316,-644.495,True,2.821,-647.32,2,-645.91,-645.91,-645.91,-645.91,-645.4,-645.4,-645.4,-645.4,-645.4,-645.11,-645.11,-645.11,-645.11,-645.11,-644.89,-644.89,-644.89,-644.89,-644.89,-644.75,-644.75,-644.75,-644.75,-644.68,-644.68,-644.68,-644.68,-644.68,-644.6,-644.6,-644.6,-644.6,-644.6,-644.5,-644.5,-644.5,-644.5,-0.58,-0.58
2025-03-28 10:50:37,-689.489,-686.632,True,2.857,-689.49,3,-687.86,-687.86,-687.86,-687.86,-687.46,-687.46,-687.46,-687.46,-687.46,-687.17,-687.17,-687.17,-687.17,-687.17,-687.17,-686.96,-686.96,-686.96,-686.96,-686.81,-686.81,-686.81,-686.81,-686.81,-686.81,-686.63,-686.63,-686.63,-686.63,-686.49,-686.49,-686.49,-686.49,-686.49,-0.58,-0.58,-0.58,-0.58,-0.58
